,Unnamed: 0,Date,WELL
356,356,2020-07-06,46.647010803222656
357,357,2020-07-07,44.54250717163086
358,358,2020-07-08,44.61384582519531
359,359,2020-07-09,43.87370681762695
360,360,2020-07-10,45.07755279541016
361,361,2020-07-13,44.60493469238281
362,362,2020-07-14,44.53358840942383
363,363,2020-07-15,45.51450729370117
364,364,2020-07-16,44.48008346557617
365,365,2020-07-17,45.46992492675781
366,366,2020-07-20,43.96288299560547
367,367,2020-07-21,44.12339401245117
368,368,2020-07-22,46.66485977172852
369,369,2020-07-23,46.31707382202149
370,370,2020-07-24,45.85337066650391
371,371,2020-07-27,45.48775100708008
372,372,2020-07-28,47.38716125488281
373,373,2020-07-29,48.76936721801758
374,374,2020-07-30,48.61776351928711
375,375,2020-07-31,47.76169967651367
376,376,2020-08-03,47.14638900756836
377,377,2020-08-04,47.52093505859375
378,378,2020-08-05,47.39608383178711
379,379,2020-08-06,50.30316162109375
380,380,2020-08-07,50.98981094360352
381,381,2020-08-10,51.22165298461914
382,382,2020-08-11,50.49934768676758
383,383,2020-08-12,50.74902725219727
384,384,2020-08-13,49.92863464355469
385,385,2020-08-14,50.60635757446289
386,386,2020-08-17,50.46212387084961
387,387,2020-08-18,49.52463912963867
388,388,2020-08-19,48.63222503662109
389,389,2020-08-20,49.65084457397461
390,390,2020-08-21,50.59733963012695
391,391,2020-08-24,51.76018142700195
392,392,2020-08-25,51.91342926025391
393,393,2020-08-26,50.34493637084961
394,394,2020-08-27,52.21089553833008
395,395,2020-08-28,53.590091705322266
396,396,2020-08-31,51.8503303527832
397,397,2020-09-01,52.400203704833984
398,398,2020-09-02,54.09489059448242
399,399,2020-09-03,54.49152374267578
400,400,2020-09-04,55.095481872558594
401,401,2020-09-08,54.13094711303711
402,402,2020-09-09,54.888145446777344
403,403,2020-09-10,53.95967864990234
404,404,2020-09-11,53.06725692749024
405,405,2020-09-14,54.19405364990234
406,406,2020-09-15,54.72589111328125
407,407,2020-09-16,53.968692779541016
408,408,2020-09-17,52.08470153808594
409,409,2020-09-18,50.88580322265625
410,410,2020-09-21,48.84856033325195
411,411,2020-09-22,49.31729888916016
412,412,2020-09-23,46.8383674621582
413,413,2020-09-24,46.75724411010742
414,414,2020-09-25,48.01022720336914
415,415,2020-09-28,49.02885437011719
416,416,2020-09-29,49.12800979614258
417,417,2020-09-30,49.65985107421875
418,418,2020-10-01,50.8587532043457
419,419,2020-10-02,52.22892379760742
420,420,2020-10-05,51.80525588989258
421,421,2020-10-06,51.07509994506836
422,422,2020-10-07,50.57029342651367
423,423,2020-10-08,51.57989883422852
424,424,2020-10-09,50.75960159301758
425,425,2020-10-12,50.36296463012695
426,426,2020-10-13,48.91165542602539
427,427,2020-10-14,48.56010437011719
428,428,2020-10-15,49.62379455566406
429,429,2020-10-16,48.92969131469727
430,430,2020-10-19,47.39726257324219
431,431,2020-10-20,48.7584228515625
432,432,2020-10-21,48.41587829589844
433,433,2020-10-22,49.80407333374024
434,434,2020-10-23,50.71452331542969
435,435,2020-10-26,50.2097282409668
436,436,2020-10-27,48.70433044433594
437,437,2020-10-28,47.10879898071289
438,438,2020-10-29,49.24519729614258
439,439,2020-10-30,48.46995544433594
440,440,2020-11-02,51.14721298217773
441,441,2020-11-03,53.19346237182617
442,442,2020-11-04,51.3725700378418
443,443,2020-11-05,51.24637222290039
444,444,2020-11-06,50.02943801879883
445,445,2020-11-09,60.75719451904297
446,446,2020-11-10,61.83269882202149
447,447,2020-11-11,59.71813201904297
448,448,2020-11-12,57.94993209838867
449,449,2020-11-13,59.763710021972656
450,450,2020-11-16,60.53844451904297
451,451,2020-11-17,60.11005783081055
452,452,2020-11-18,58.17779541015625
453,453,2020-11-19,59.42647552490234
454,454,2020-11-20,58.797584533691406
455,455,2020-11-23,58.04106521606445
456,456,2020-11-24,59.67256927490234
457,457,2020-11-25,59.481178283691406
458,458,2020-11-27,58.82492065429688
459,459,2020-11-30,57.403053283691406
460,460,2020-12-01,57.867897033691406
461,461,2020-12-02,56.94734191894531
462,462,2020-12-03,57.594459533691406
463,463,2020-12-04,58.51502227783203
464,464,2020-12-07,59.900428771972656
465,465,2020-12-08,59.19861602783203
466,466,2020-12-09,59.26241683959961
467,467,2020-12-10,58.36008071899414
468,468,2020-12-11,58.56060028076172
469,469,2020-12-14,57.64003753662109
470,470,2020-12-15,60.03714370727539
471,471,2020-12-16,60.60224151611328
472,472,2020-12-17,60.11005783081055
473,473,2020-12-18,58.35095977783203
474,474,2020-12-21,57.1022834777832
475,475,2020-12-22,57.12051010131836
476,476,2020-12-23,56.83795547485352
477,477,2020-12-24,57.89524459838867
478,478,2020-12-28,57.39393997192383
479,479,2020-12-29,57.58534622192383
480,480,2020-12-30,58.15044784545898
481,481,2020-12-31,58.8978385925293
482,482,2021-01-04,56.14525985717773
483,483,2021-01-05,56.47338104248047
484,484,2021-01-06,58.86137771606445
485,485,2021-01-07,57.69472122192383
486,486,2021-01-08,57.12962341308594
487,487,2021-01-11,55.76245880126953
488,488,2021-01-12,55.680419921875
489,489,2021-01-13,58.15956497192383
490,490,2021-01-14,57.93170166015625
491,491,2021-01-15,58.56060028076172
492,492,2021-01-19,55.598392486572266
493,493,2021-01-20,56.62833404541016
494,494,2021-01-21,56.37311935424805
495,495,2021-01-22,57.48508834838867
496,496,2021-01-25,57.0202522277832
497,497,2021-01-26,56.31843185424805
498,498,2021-01-27,54.49553680419922
499,499,2021-01-28,56.30932235717773
500,500,2021-01-29,55.23381042480469
501,501,2021-02-01,56.97468185424805
502,502,2021-02-02,56.6647834777832
503,503,2021-02-03,56.59186935424805
504,504,2021-02-04,58.25070190429688
505,505,2021-02-05,58.35095977783203
506,506,2021-02-08,57.61268997192383
507,507,2021-02-09,57.63092041015625
508,508,2021-02-10,59.18038558959961
509,509,2021-02-11,60.54755783081055
510,510,2021-02-12,61.53192901611328
511,511,2021-02-16,61.22203063964844
512,512,2021-02-17,61.33141708374024
513,513,2021-02-18,62.13348388671875
514,514,2021-02-19,62.89680480957031
515,515,2021-02-22,64.27632141113281
516,516,2021-02-23,64.92929077148438
517,517,2021-02-24,67.68834686279297
518,518,2021-02-25,64.63500213623047
519,519,2021-02-26,62.44617462158203
520,520,2021-03-01,62.97958755493164
521,521,2021-03-02,63.10833358764648
522,522,2021-03-03,63.47621154785156
523,523,2021-03-04,64.12918090820312
524,524,2021-03-05,64.6166000366211
525,525,2021-03-08,66.42839050292969
526,526,2021-03-09,66.91580963134766
527,527,2021-03-10,68.02862548828125
528,528,2021-03-11,67.47682189941406
529,529,2021-03-12,68.16657257080078
530,530,2021-03-15,68.56202697753906
531,531,2021-03-16,67.05374908447266
532,532,2021-03-17,67.7711181640625
533,533,2021-03-18,66.07891082763672
534,534,2021-03-19,65.0396728515625
535,535,2021-03-22,65.29716491699219
536,536,2021-03-23,65.28797912597656
537,537,2021-03-24,65.46271514892578
538,538,2021-03-25,65.44432830810547
539,539,2021-03-26,67.49520874023438
540,540,2021-03-29,65.92255401611328
541,541,2021-03-30,67.07215118408203
542,542,2021-03-31,65.87659454345703
543,543,2021-04-01,67.36644744873047
544,544,2021-04-05,66.95259094238281
545,545,2021-04-06,68.20336151123047
546,546,2021-04-07,69.15982055664062
547,547,2021-04-08,69.54608917236328
548,548,2021-04-09,69.07705688476562
549,549,2021-04-12,69.33456420898438
550,550,2021-04-13,69.70243835449219
551,551,2021-04-14,69.05864715576172
552,552,2021-04-15,70.12548828125
553,553,2021-04-16,69.61046600341797
554,554,2021-04-19,68.86551666259766
555,555,2021-04-20,70.00592041015625
556,556,2021-04-21,70.2266616821289
557,557,2021-04-22,69.55529022216797
558,558,2021-04-23,69.38055419921875
559,559,2021-04-26,69.79439544677734
560,560,2021-04-27,70.32782745361328
561,561,2021-04-28,69.45411682128906
562,562,2021-04-29,69.9691390991211
563,563,2021-04-30,69.00346374511719
564,564,2021-05-03,70.34620666503906
565,565,2021-05-04,68.89311981201172
566,566,2021-05-05,66.81465148925781
567,567,2021-05-06,67.60557556152344
568,568,2021-05-07,68.69998168945312
569,569,2021-05-10,68.90398406982422
570,570,2021-05-11,67.77273559570312
571,571,2021-05-12,65.87187194824219
572,572,2021-05-13,66.8362045288086
573,573,2021-05-14,67.89328002929688
574,574,2021-05-17,67.80055236816406
575,575,2021-05-18,67.8098373413086
576,576,2021-05-19,67.5223617553711
577,577,2021-05-20,68.0972671508789
578,578,2021-05-21,67.94890594482422
579,579,2021-05-24,69.228515625
580,580,2021-05-25,69.38614654541016
581,581,2021-05-26,69.53450012207031
582,582,2021-05-27,68.70925903320312
583,583,2021-05-28,69.33050537109375
584,584,2021-06-01,71.12010192871094
585,585,2021-06-02,72.15863037109375
586,586,2021-06-03,71.12938690185547
587,587,2021-06-04,70.88829803466797
588,588,2021-06-07,71.27774047851562
589,589,2021-06-08,72.4646224975586
590,590,2021-06-09,73.10443115234375
591,591,2021-06-10,73.3825912475586
592,592,2021-06-11,73.8833236694336
593,593,2021-06-14,75.30200958251953
594,594,2021-06-15,75.2556381225586
595,595,2021-06-16,74.92183685302734
596,596,2021-06-17,74.69001007080078
597,597,2021-06-18,72.7984390258789
598,598,2021-06-21,74.71784210205078
599,599,2021-06-22,76.23854064941406
600,600,2021-06-23,77.39759826660156
601,601,2021-06-24,77.38831329345703
602,602,2021-06-25,77.90758514404297
603,603,2021-06-28,76.92469787597656
604,604,2021-06-29,77.34197235107422
605,605,2021-06-30,77.05451202392578
606,606,2021-07-01,77.63867950439453
607,607,2021-07-02,78.74210357666016
608,608,2021-07-06,78.94609832763672
609,609,2021-07-07,78.69575500488281
610,610,2021-07-08,78.71427917480469
611,611,2021-07-09,80.14225006103516
612,612,2021-07-12,81.16222381591797
613,613,2021-07-13,80.6429672241211
614,614,2021-07-14,81.7834701538086
615,615,2021-07-15,82.15438079833984
616,616,2021-07-16,83.15582275390625
617,617,2021-07-19,78.28775787353516
618,618,2021-07-20,81.61658477783203
619,619,2021-07-21,81.5887680053711
620,620,2021-07-22,80.99532318115234
621,621,2021-07-23,81.3755111694336
622,622,2021-07-26,81.22712707519531
623,623,2021-07-27,81.848388671875
624,624,2021-07-28,81.03241729736328
625,625,2021-07-29,81.3476791381836
626,626,2021-07-30,80.54096221923828
627,627,2021-08-02,79.99388885498047
628,628,2021-08-03,80.77277374267578
629,629,2021-08-04,78.90900421142578
630,630,2021-08-05,80.2813491821289
631,631,2021-08-06,78.98319244384766
632,632,2021-08-09,79.3355484008789
633,633,2021-08-10,78.85337829589844
634,634,2021-08-11,78.40506744384766
635,635,2021-08-12,78.20895385742188
636,636,2021-08-13,79.48847961425781
637,637,2021-08-16,79.62857055664062
638,638,2021-08-17,79.93675994873047
639,639,2021-08-18,78.73197174072266
640,640,2021-08-19,78.5264892578125
641,641,2021-08-20,78.6572494506836
642,642,2021-08-23,78.6198959350586
643,643,2021-08-24,78.90007781982422
644,644,2021-08-25,79.28298950195312
645,645,2021-08-26,79.07752227783203
646,646,2021-08-27,79.98346710205078
647,647,2021-08-30,80.09552764892578
648,648,2021-08-31,81.74861907958984
649,649,2021-09-01,82.35569763183594
650,650,2021-09-02,81.9541015625
651,651,2021-09-03,81.0201416015625
652,652,2021-09-07,79.46977996826172
653,653,2021-09-08,80.31966400146484
654,654,2021-09-09,80.42243194580078
655,655,2021-09-10,80.95475769042969
656,656,2021-09-13,82.3930435180664
657,657,2021-09-14,81.75796508789062
658,658,2021-09-15,81.14155578613281
659,659,2021-09-16,82.0101318359375
660,660,2021-09-17,80.16090393066406
661,661,2021-09-20,80.08619689941406
662,662,2021-09-21,80.26364135742188
663,663,2021-09-22,79.79668426513672
664,664,2021-09-23,80.07685089111328
665,665,2021-09-24,77.79802703857422
666,666,2021-09-27,77.32170867919922
667,667,2021-09-28,77.6112289428711
668,668,2021-09-29,78.25564575195312
669,669,2021-09-30,76.95746612548828
670,670,2021-10-01,78.31167602539062
671,671,2021-10-04,78.19961547851562
672,672,2021-10-05,76.3410415649414
673,673,2021-10-06,77.70462036132812
674,674,2021-10-07,77.45246124267578
675,675,2021-10-08,77.22830963134766
676,676,2021-10-11,77.36840057373047
677,677,2021-10-12,77.78868103027344
678,678,2021-10-13,77.78868103027344
679,679,2021-10-14,78.40506744384766
680,680,2021-10-15,78.55452728271484
681,681,2021-10-18,77.85404968261719
682,682,2021-10-19,78.51715850830078
683,683,2021-10-20,78.99348449707031
684,684,2021-10-21,77.65792846679688
685,685,2021-10-22,75.68729400634766
686,686,2021-10-25,75.63125610351562
687,687,2021-10-26,75.11758422851562
688,688,2021-10-27,76.86407470703125
689,689,2021-10-28,77.26566314697266
690,690,2021-10-29,75.08956146240234
691,691,2021-11-01,77.00415802001953
692,692,2021-11-02,76.48114013671875
693,693,2021-11-03,77.34972381591797
694,694,2021-11-04,75.1549301147461
695,695,2021-11-05,79.01215362548828
696,696,2021-11-08,79.16158294677734
697,697,2021-11-09,79.74996948242188
698,698,2021-11-10,81.2629623413086
699,699,2021-11-11,79.60054016113281
700,700,2021-11-12,79.89940643310547
701,701,2021-11-15,79.23152923583984
702,702,2021-11-16,79.01519012451172
703,703,2021-11-17,81.10345458984375
704,704,2021-11-18,81.03760528564453
705,705,2021-11-19,79.19390106201172
706,706,2021-11-22,79.02459716796875
707,707,2021-11-23,80.6895523071289
708,708,2021-11-24,81.90300750732422
709,709,2021-11-26,77.05860900878906
710,710,2021-11-29,77.17149353027344
711,711,2021-11-30,74.89510345458984
712,712,2021-12-01,74.6505355834961
713,713,2021-12-02,77.20912170410156
714,714,2021-12-03,75.62882232666016
715,715,2021-12-06,78.1121597290039
716,716,2021-12-07,79.7489013671875
717,717,2021-12-08,80.61428833007812
718,718,2021-12-09,79.15628051757812
719,719,2021-12-10,77.80175018310547
720,720,2021-12-13,78.48841857910156
721,721,2021-12-14,77.3125991821289
722,722,2021-12-15,78.0274887084961
723,723,2021-12-16,78.16859436035156
724,724,2021-12-17,78.26265716552734
725,725,2021-12-20,75.56298065185547
726,726,2021-12-21,77.73589324951172
727,727,2021-12-22,78.03690338134766
728,728,2021-12-23,77.87699890136719
729,729,2021-12-27,79.05281066894531
730,730,2021-12-28,79.70187377929688
731,731,2021-12-29,80.059326171875
732,732,2021-12-30,80.80242919921875
733,733,2021-12-31,80.68013763427734
734,734,2022-01-03,80.48260498046875
